id,name,hurricane_category,year,month_day,date,hours_minutes,record_identifier,status_of_system,latitude,longitude,maximum_sustained_wind_knots,maximum_pressure,34_kt_ne,34_kt_se,34_kt_sw,34_kt_nw,50_kt_ne,50_kt_se,50_kt_sw,50_kt_nw,64_kt_ne,64_kt_se,64_kt_sw,64_kt_nw
AL131999,IRENE,cat_1,1999,1015,19991015,1300,L,HU,24.6N,81.6W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1015,19991015,1800,,HU,25.1N,81.3W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1015,19991015,2000,L,HU,25.3N,81.1W,70.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1016,19991016,0000,,HU,26.1N,80.6W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1016,19991016,0600,,HU,27.0N,80.2W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1016,19991016,1200,,HU,27.8N,80.1W,65.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1016,19991016,1800,,HU,28.6N,79.9W,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1017,19991017,0000,,HU,29.4N,79.8W,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1017,19991017,0600,,HU,30.2N,79.8W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1017,19991017,1200,,HU,31.2N,79.7W,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1017,19991017,1800,,HU,32.2N,79.0W,70.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1018,19991018,0000,,HU,33.4N,77.4W,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_2,1999,1018,19991018,0600,,HU,34.8N,75.2W,95.0,964.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_2,1999,1018,19991018,0756,I,HU,35.4N,74.4W,95.0,958.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_2,1999,1018,19991018,1200,,HU,36.8N,71.6W,90.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1018,19991018,1800,,HU,39.0N,67.4W,80.0,968.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL131999,IRENE,cat_1,1999,1019,19991019,0000,,HU,41.5N,61.0W,80.0,968.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1019,19991019,1800,,HU,14.9N,58.9W,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1020,19991020,0000,,HU,15.7N,59.5W,70.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1020,19991020,0600,,HU,16.3N,60.2W,80.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_2,1999,1020,19991020,1200,,HU,16.8N,61.1W,85.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1020,19991020,1600,L,HU,17.1N,61.7W,80.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1020,19991020,1800,,HU,17.2N,62.0W,80.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1021,19991021,0000,,HU,17.6N,62.7W,75.0,990.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1021,19991021,0600,,HU,18.1N,63.8W,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1024,19991024,1200,,HU,29.7N,61.1W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL141999,JOSE,cat_1,1999,1024,19991024,1800,,HU,32.2N,59.8W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1115,19991115,0000,,HU,16.0N,78.6W,70.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1115,19991115,0600,,HU,15.5N,77.7W,75.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_2,1999,1115,19991115,1200,,HU,15.1N,76.4W,85.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1115,19991115,1800,,HU,14.8N,74.8W,75.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1116,19991116,0000,,HU,15.1N,73.4W,75.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1116,19991116,0600,,HU,15.1N,72.0W,75.0,974.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_2,1999,1116,19991116,1200,,HU,15.1N,70.5W,85.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_2,1999,1116,19991116,1800,,HU,15.5N,69.0W,85.0,967.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_3,1999,1117,19991117,0000,,HU,15.9N,67.6W,100.0,959.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_3,1999,1117,19991117,0600,,HU,16.4N,66.5W,105.0,952.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_4,1999,1117,19991117,1200,,HU,16.8N,65.5W,115.0,946.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_4,1999,1117,19991117,1800,L,HU,17.4N,64.8W,135.0,933.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_4,1999,1118,19991118,0000,,HU,17.6N,64.2W,130.0,940.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_4,1999,1118,19991118,0600,,HU,17.8N,63.9W,125.0,944.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_4,1999,1118,19991118,1200,,HU,17.9N,63.6W,120.0,953.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_3,1999,1118,19991118,1800,L,HU,18.0N,63.3W,110.0,966.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_2,1999,1119,19991119,0000,L,HU,18.1N,63.1W,85.0,975.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1119,19991119,0600,L,HU,18.0N,62.9W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL161999,LENNY,cat_1,1999,1119,19991119,1200,,HU,17.9N,62.8W,70.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0806,20000806,0000,,HU,14.5N,33.2W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0806,20000806,0600,,HU,14.6N,34.4W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0806,20000806,1200,,HU,14.7N,35.4W,70.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0806,20000806,1800,,HU,15.2N,36.6W,75.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0807,20000807,0000,,HU,15.7N,38.1W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0807,20000807,0600,,HU,16.0N,39.6W,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0807,20000807,1200,,HU,16.2N,41.0W,80.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0807,20000807,1800,,HU,16.5N,42.2W,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0808,20000808,0000,,HU,16.7N,43.6W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0808,20000808,0600,,HU,17.0N,44.9W,70.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0808,20000808,1200,,HU,17.7N,45.7W,70.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0808,20000808,1800,,HU,18.6N,46.5W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0810,20000810,0000,,HU,24.8N,52.6W,65.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0810,20000810,0600,,HU,26.1N,54.0W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0810,20000810,1200,,HU,27.5N,55.3W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0810,20000810,1800,,HU,28.8N,56.7W,65.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0811,20000811,0000,,HU,29.9N,57.7W,70.0,982.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0811,20000811,0600,,HU,31.1N,58.4W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0811,20000811,1200,,HU,32.2N,58.6W,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0811,20000811,1800,,HU,33.3N,58.5W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0812,20000812,0000,,HU,34.3N,58.0W,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_3,2000,0812,20000812,0600,,HU,35.1N,56.7W,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_3,2000,0812,20000812,1200,,HU,35.9N,55.3W,110.0,950.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_3,2000,0812,20000812,1800,,HU,36.8N,53.8W,110.0,954.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_3,2000,0813,20000813,0000,,HU,37.4N,52.0W,105.0,958.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0813,20000813,0600,,HU,38.0N,50.3W,95.0,966.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0813,20000813,1200,,HU,38.4N,48.3W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0813,20000813,1800,,HU,38.8N,46.3W,75.0,980.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0814,20000814,0000,,HU,39.0N,44.2W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0818,20000818,1800,,HU,34.7N,48.0W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0819,20000819,0000,,HU,34.9N,48.1W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0819,20000819,0600,,HU,35.3N,48.2W,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0819,20000819,1200,,HU,35.6N,48.2W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0819,20000819,1800,,HU,36.0N,48.2W,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0820,20000820,0000,,HU,36.4N,48.1W,90.0,970.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0820,20000820,0600,,HU,36.7N,48.0W,90.0,971.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0820,20000820,1200,,HU,37.1N,47.9W,85.0,972.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0820,20000820,1800,,HU,37.4N,47.7W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_2,2000,0821,20000821,0000,,HU,37.9N,47.5W,85.0,974.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0821,20000821,0600,,HU,38.3N,47.3W,80.0,976.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0821,20000821,1200,,HU,38.9N,47.2W,80.0,977.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0821,20000821,1800,,HU,40.0N,46.7W,80.0,978.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0822,20000822,0000,,HU,41.2N,45.9W,75.0,979.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0822,20000822,0600,,HU,42.6N,45.4W,75.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0822,20000822,1200,,HU,44.0N,44.0W,70.0,983.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0822,20000822,1800,,HU,46.1N,42.1W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL032000,ALBERTO,cat_1,2000,0823,20000823,0000,,HU,48.3N,39.5W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0821,20000821,0600,,HU,15.4N,54.0W,65.0,1005.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0821,20000821,1200,,HU,15.7N,56.3W,75.0,1004.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0821,20000821,1800,,HU,16.1N,58.5W,75.0,1004.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,0000,,HU,16.8N,60.1W,70.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,0300,P,HU,17.1N,60.9W,70.0,991.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,0600,L,HU,17.5N,61.7W,65.0,993.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,0915,L,HU,17.9N,62.8W,65.0,993.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,1200,,HU,18.1N,63.5W,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,1500,L,HU,18.5N,64.4W,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0822,20000822,1800,,HU,18.8N,65.4W,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0823,20000823,0000,,HU,19.2N,66.7W,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL072000,DEBBY,cat_1,2000,0823,20000823,0600,,HU,19.5N,68.1W,65.0,995.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0911,20000911,1800,,HU,30.1N,72.6W,65.0,998.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0912,20000912,0000,,HU,30.1N,72.7W,65.0,992.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0912,20000912,1800,,HU,30.6N,73.3W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0913,20000913,0000,,HU,30.8N,73.7W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0913,20000913,0600,,HU,30.7N,74.0W,65.0,986.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0916,20000916,0000,,HU,30.8N,67.5W,65.0,994.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0916,20000916,0600,,HU,32.6N,66.1W,65.0,988.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0916,20000916,1200,,HU,34.3N,64.2W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL102000,FLORENCE,cat_1,2000,0916,20000916,1800,,HU,36.1N,61.8W,70.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,cat_1,2000,0917,20000917,0000,,HU,25.2N,85.4W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,cat_1,2000,0917,20000917,0600,,HU,26.1N,84.9W,70.0,981.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,cat_1,2000,0917,20000917,1200,,HU,27.1N,84.3W,65.0,987.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL112000,GORDON,cat_1,2000,0917,20000917,1800,,HU,28.0N,83.8W,65.0,985.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_1,2000,0923,20000923,1200,,HU,14.3N,33.2W,70.0,984.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_2,2000,0923,20000923,1800,,HU,14.6N,34.2W,85.0,973.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_3,2000,0924,20000924,0000,,HU,14.9N,35.0W,105.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_3,2000,0924,20000924,0600,,HU,15.1N,35.8W,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_3,2000,0924,20000924,1200,,HU,15.5N,36.8W,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
AL132000,ISAAC,cat_3,2000,0924,20000924,1800,,HU,15.8N,37.8W,100.0,960.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
